,Name of File,Actual,Predicted,Correct?,Avg. Distance,3 Nearest Neighbors
194,s3u1RECORDED_0,0,1,False,4.100343548565563,"friends16bit-48, friends16bit-78, BelowDeckMEDRecordedFromBroadcast103, "
195,s3u1RECORDED_1,0,1,False,4.215462320302576,"BelowDeckMEDRecordedFromBroadcast36, BelowDeckMEDRecordedFromBroadcast96, friends16bit-78, "
196,s3u1RECORDED_11,0,1,False,4.30981897902417,"friends16bit-150, friends16bit-10, friends16bit-60, "
197,s3u1RECORDED_12,0,1,False,4.228923110041027,"BelowDeckMEDRecordedFromBroadcast51, BelowDeckMEDRecordedFromBroadcast50, BelowDeckMEDRecordedFromBroadcast40, "
198,s3u1RECORDED_13,0,0,True,4.003406678127279,"friends16bit-10, New9MinuteSession2343, New9MinuteSession2352, "
199,s3u1RECORDED_14,0,1,False,4.29084222650805,"New9MinuteSession2335, friends16bit-10, friends16bit-47, "
200,s3u1RECORDED_15,0,1,False,4.179896713383539,"friends16bit-6, friends16bit-133, New9MinuteSession2343, "
201,s3u1RECORDED_16,0,1,False,3.4890959550288287,"friends16bit-133, friends16bit-70, friends16bit-171, "
202,s3u1RECORDED_17,0,1,False,3.5534345048854363,"friends16bit-43, friends16bit-152, AVvCHE_RECORDED_55, "
203,s3u1RECORDED_18,0,1,False,4.410602837874091,"BelowDeckMEDRecordedFromBroadcast108, friends16bit-10, friends16bit-46, "
204,s3u1RECORDED_19,0,1,False,3.957367576867241,"BelowDeckMEDRecordedFromBroadcast54, BelowDeckMEDRecordedFromBroadcast45, BelowDeckMEDRecordedFromBroadcast39, "
205,s3u1RECORDED_2,0,1,False,3.744856108525807,"friends16bit-150, friends16bit-152, friends16bit-153, "
206,s3u1RECORDED_20,0,1,False,4.286722720958117,"friends16bit-150, ChicagoMedDramaRecordedFromBroadcast34, friends16bit-48, "
207,s3u1RECORDED_21,0,1,False,4.549358251112967,"friends16bit-46, BelowDeckMEDRecordedFromBroadcast97, BelowDeckMEDRecordedFromBroadcast108, "
208,s3u1RECORDED_22,0,1,False,3.8902407467106763,"friends16bit-46, friends16bit-5, friends16bit-151, "
209,s3u1RECORDED_23,0,1,False,4.070943214190885,"JRE1383Podcast0, friends16bit-49, friends16bit-121, "
210,s3u1RECORDED_24,0,1,False,3.97934354171916,"friends16bit-10, friends16bit-92, ZoomLecture21144509202019, "
211,s3u1RECORDED_25,0,1,False,3.8830238341854706,"friends16bit-59, friends16bit-10, JOERA-34, "
212,s3u1RECORDED_26,0,1,False,3.650334131418099,"JOERA-25, JOERA-21, New9MinuteSession2330, "
213,s3u1RECORDED_27,0,1,False,4.032352169819879,"BelowDeckMEDRecordedFromBroadcast31, friends16bit-149, BelowDeckMEDRecordedFromBroadcast75, "
214,s3u1RECORDED_28,0,0,True,4.082920684382518,"New9MinuteSession2335, New9MinuteSession2338, friends16bit-159, "
215,s3u1RECORDED_29,0,0,True,3.8360599889380707,"New9MinuteSession2338, New9MinuteSession2321, New9MinuteSession2336, "
216,s3u1RECORDED_3,0,1,False,3.8508461257438964,"friends16bit-154, friends16bit-157, AVvCHE_RECORDED_2, "
217,s3u1RECORDED_30,0,1,False,4.1090239529384744,"friends16bit-60, friends16bit-10, friends16bit-62, "
218,s3u1RECORDED_31,0,1,False,4.03530506567227,"friends16bit-10, friends16bit-60, JOERA-72, "
219,s3u1RECORDED_33,0,1,False,3.4871000161805297,"BelowDeckMEDRecordedFromBroadcast54, BelowDeckMEDRecordedFromBroadcast74, BelowDeckMEDRecordedFromBroadcast51, "
220,s3u1RECORDED_34,0,1,False,4.052246351111471,"friends16bit-30, friends16bit-10, friends16bit-174, "
221,s3u1RECORDED_35,0,1,False,4.039034363187262,"Baseball72, BelowDeckMEDRecordedFromBroadcast51, BelowDeckMEDRecordedFromBroadcast54, "
222,s3u1RECORDED_36,0,1,False,3.9393889706324794,"ChicagoMedDramaRecordedFromBroadcast51, ChicagoMedDramaRecordedFromBroadcast84, Baseball1, "
223,s3u1RECORDED_37,0,1,False,4.097544030630039,"AVvCHE_RECORDED_26, friends16bit-63, friends16bit-155, "
224,s3u1RECORDED_38,0,1,False,4.103709340853493,"BelowDeckMEDRecordedFromBroadcast60, friends16bit-69, BelowDeckMEDRecordedFromBroadcast12, "
225,s3u1RECORDED_39,0,1,False,4.136813406198998,"BelowDeckMEDRecordedFromBroadcast74, BelowDeckMEDRecordedFromBroadcast61, ChicagoMedDramaRecordedFromBroadcast37, "
226,s3u1RECORDED_4,0,0,True,4.075153728766617,"New9MinuteSession2343, New9MinuteSession2360, New9MinuteSession2357, "
227,s3u1RECORDED_40,0,1,False,4.483350301911271,"BelowDeckMEDRecordedFromBroadcast57, BelowDeckMEDRecordedFromBroadcast45, friends16bit-111, "
228,s3u1RECORDED_41,0,1,False,4.685464823208019,"friends16bit-120, friends16bit-102, BelowDeckMEDRecordedFromBroadcast39, "
229,s3u1RECORDED_42,0,1,False,4.028982183175341,"BelowDeckMEDRecordedFromBroadcast74, BelowDeckMEDRecordedFromBroadcast61, BelowDeckMEDRecordedFromBroadcast51, "
230,s3u1RECORDED_43,0,1,False,4.1541725585315525,"friends16bit-15, friends16bit-153, friends16bit-133, "
231,s3u1RECORDED_44,0,1,False,4.058944464940485,"friends16bit-76, friends16bit-6, friends16bit-58, "
232,s3u1RECORDED_45,0,1,False,3.8004015568702547,"friends16bit-76, friends16bit-139, friends16bit-102, "
233,s3u1RECORDED_46,0,1,False,4.038423428849644,"friends16bit-153, friends16bit-46, friends16bit-150, "
234,s3u1RECORDED_5,0,0,True,4.084345337578989,"New9MinuteSession2332, friends16bit-2, New9MinuteSession2338, "
235,s3u1RECORDED_6,0,1,False,4.245409516208663,"friends16bit-10, friends16bit-150, JOERA-102, "
236,s3u1RECORDED_7,0,1,False,4.488542070817346,"friends16bit-6, friends16bit-10, friends16bit-1, "
237,s3u1RECORDED_8,0,1,False,3.7232021851411132,"ChicagoMedDramaRecordedFromBroadcast35, BelowDeckMEDRecordedFromBroadcast74, BelowDeckMEDRecordedFromBroadcast51, "
238,s3u2RECORDED_0,0,1,False,3.3697155737485094,"friends16bit-170, friends16bit-10, friends16bit-92, "
239,s3u2RECORDED_1,0,1,False,3.7222067002837043,"JOERA-12, JOERA-34, JOERA-72, "
240,s3u2RECORDED_10,0,0,True,4.0384845360016195,"New9MinuteSession2321, New9MinuteSession2338, New9MinuteSession2381, "
241,s3u2RECORDED_11,0,1,False,4.113848988948125,"JOERA-11, New9MinuteSession2373, JOERA-19, "
242,s3u2RECORDED_12,0,1,False,4.1302561279693375,"JOERA-12, JOERA-34, JOERA-72, "
243,s3u2RECORDED_13,0,0,True,3.733244848621406,"New9MinuteSession2322, New9MinuteSession2334, New9MinuteSession2369, "
244,s3u2RECORDED_14,0,1,False,3.970801643705909,"JOERA-72, JOERA-84, JOERA-50, "
245,s3u2RECORDED_15,0,1,False,4.166741181598501,"friends16bit-170, JOERA-99, JOERA-72, "
246,s3u2RECORDED_16,0,1,False,4.164325448100725,"friends16bit-68, friends16bit-10, friends16bit-59, "
247,s3u2RECORDED_17,0,1,False,4.180416801298946,"JOERA-8, New9MinuteSession2360, JOERA-107, "
248,s3u2RECORDED_18,0,0,True,3.7773379896510964,"New9MinuteSession2389, AVvCHE_RECORDED_4, New9MinuteSession2322, "
249,s3u2RECORDED_19,0,1,False,4.078279841178055,"friends16bit-162, JOERA-72, friends16bit-41, "
250,s3u2RECORDED_2,0,1,False,4.140090353280136,"friends16bit-1, New9MinuteSession2323, BelowDeckMEDRecordedFromBroadcast37, "
251,s3u2RECORDED_20,0,0,True,3.5389435431711678,"New9MinuteSession2355, New9MinuteSession2324, New9MinuteSession2369, "
252,s3u2RECORDED_21,0,0,True,3.9607946144354647,"New9MinuteSession23102, New9MinuteSession2354, New9MinuteSession2313, "
253,s3u2RECORDED_22,0,0,True,3.970711572598654,"New9MinuteSession2359, New9MinuteSession2360, New9MinuteSession2354, "
254,s3u2RECORDED_23,0,0,True,3.8388149926810824,"New9MinuteSession2327, New9MinuteSession2332, New9MinuteSession2369, "
255,s3u2RECORDED_24,0,1,False,4.053927563568463,"New9MinuteSession2360, JOERA-72, JOERA-34, "
256,s3u2RECORDED_25,0,1,False,3.8616480915297324,"JOERA-21, JOERA-25, New9MinuteSession2360, "
257,s3u2RECORDED_26,0,0,True,3.6960181073308154,"New9MinuteSession2343, New9MinuteSession2373, New9MinuteSession2354, "
258,s3u2RECORDED_27,0,0,True,4.300890994192347,"JOERA-25, New9MinuteSession2373, New9MinuteSession2387, "
259,s3u2RECORDED_28,0,0,True,3.9590676048746687,"New9MinuteSession2312, New9MinuteSession2396, New9MinuteSession2314, "
260,s3u2RECORDED_29,0,1,False,4.319217319573346,"New9MinuteSession2352, JOERA-25, JOERA-12, "
261,s3u2RECORDED_3,0,0,True,4.146019664411483,"New9MinuteSession2327, New9MinuteSession2335, New9MinuteSession2332, "
262,s3u2RECORDED_30,0,1,False,4.05130323410975,"JOERA-26, JOERA-47, JOERA-27, "
263,s3u2RECORDED_31,0,1,False,4.1023476226298765,"friends16bit-10, JOERA-34, JOERA-12, "
264,s3u2RECORDED_32,0,1,False,3.8911734260428212,"JOERA-107, New9MinuteSession2373, JOERA-117, "
265,s3u2RECORDED_33,0,1,False,3.712373614534187,"JOERA-117, JOERA-35, JOERA-37, "
266,s3u2RECORDED_34,0,0,True,4.105911962585351,"JOERA-15, New9MinuteSession2330, New9MinuteSession2391, "
267,s3u2RECORDED_35,0,0,True,3.8833176042990227,"New9MinuteSession2387, New9MinuteSession2310, New9MinuteSession2381, "
268,s3u2RECORDED_36,0,0,True,3.983226784313766,"New9MinuteSession2327, New9MinuteSession23101, New9MinuteSession2335, "
269,s3u2RECORDED_37,0,1,False,4.123030717593652,"friends16bit-172, friends16bit-65, BelowDeckMEDRecordedFromBroadcast12, "
270,s3u2RECORDED_38,0,1,False,4.309249433420536,"friends16bit-1, friends16bit-118, New9MinuteSession2332, "
271,s3u2RECORDED_39,0,1,False,4.351628696719138,"friends16bit-159, friends16bit-119, friends16bit-47, "
272,s3u2RECORDED_4,0,0,True,4.411841409144426,"JOERA-84, New9MinuteSession2350, New9MinuteSession23101, "
273,s3u2RECORDED_40,0,1,False,3.7396491465117774,"JOERA-107, JOERA-8, JOERA-78, "
274,s3u2RECORDED_41,0,1,False,4.06851946005132,"JOERA-84, JOERA-72, JOERA-25, "
275,s3u2RECORDED_42,0,0,True,4.109953488230761,"New9MinuteSession2357, New9MinuteSession2395, New9MinuteSession2369, "
276,s3u2RECORDED_43,0,1,False,3.8883657841298804,"JOERA-2, JOERA-8, friends16bit-171, "
277,s3u2RECORDED_44,0,1,False,3.991769579666876,"JOERA-26, New9MinuteSession2360, JOERA-107, "
278,s3u2RECORDED_45,0,1,False,3.8848167351377105,"friends16bit-76, friends16bit-102, friends16bit-172, "
279,s3u2RECORDED_46,0,1,False,3.8720379542352323,"JOERA-4, JOERA-85, JOERA-84, "
280,s3u2RECORDED_47,0,1,False,3.8322238367895904,"AVvCHE_RECORDED_4, friends16bit-162, friends16bit-57, "
281,s3u2RECORDED_5,0,1,False,4.577971869731984,"JOERA-12, JOERA-34, JOERA-102, "
282,s3u2RECORDED_6,0,0,True,4.184125456366809,"New9MinuteSession2332, New9MinuteSession2327, friends16bit-1, "
283,s3u2RECORDED_7,0,0,True,3.8095222457200513,"New9MinuteSession2395, New9MinuteSession2382, New9MinuteSession2369, "
284,s3u2RECORDED_8,0,1,False,3.893342717988672,"AVvCHE_RECORDED_4, JOERA-61, JOERA-16, "
285,s3u2RECORDED_9,0,0,True,4.3845141172847795,"New9MinuteSession2332, BelowDeckMEDRecordedFromBroadcast108, New9MinuteSession2327, "
286,s3u3RECORDED_0,0,1,False,4.132085737786049,"friends16bit-64, AriMelberNewsRecordedFromBroadcast62, friends16bit-136, "
287,s3u3RECORDED_1,0,1,False,3.84222395133777,"friends16bit-78, BelowDeckMEDRecordedFromBroadcast36, BelowDeckMEDRecordedFromBroadcast38, "
288,s3u3RECORDED_10,0,0,True,3.9794340643985167,"New9MinuteSession2352, New9MinuteSession239, New9MinuteSession2343, "
289,s3u3RECORDED_11,0,1,False,3.9324443530172903,"friends16bit-150, friends16bit-46, friends16bit-149, "
290,s3u3RECORDED_12,0,1,False,3.9102995844114696,"friends16bit-10, friends16bit-151, friends16bit-171, "
291,s3u3RECORDED_13,0,0,True,4.130565716349353,"New9MinuteSession2352, friends16bit-60, New9MinuteSession2351, "
292,s3u3RECORDED_14,0,1,False,4.166569744569973,"New9MinuteSession2332, friends16bit-10, friends16bit-159, "
293,s3u3RECORDED_15,0,1,False,4.36381749685142,"friends16bit-10, friends16bit-46, friends16bit-151, "
294,s3u3RECORDED_16,0,1,False,4.03707055327449,"friends16bit-56, New9MinuteSession2357, friends16bit-6, "
295,s3u3RECORDED_17,0,0,True,4.1880543059076265,"friends16bit-18, New9MinuteSession2338, New9MinuteSession2335, "
296,s3u3RECORDED_18,0,1,False,4.226619214587941,"friends16bit-85, friends16bit-10, friends16bit-12, "
297,s3u3RECORDED_19,0,1,False,4.418953322555854,"BelowDeckMEDRecordedFromBroadcast50, BelowDeckMEDRecordedFromBroadcast47, friends16bit-1, "
298,s3u3RECORDED_2,0,1,False,4.084084090288279,"BelowDeckMEDRecordedFromBroadcast47, ChicagoMedDramaRecordedFromBroadcast30, friends16bit-118, "
299,s3u3RECORDED_20,0,1,False,3.8716906050112856,"friends16bit-1, BelowDeckMEDRecordedFromBroadcast47, BelowDeckMEDRecordedFromBroadcast75, "
300,s3u3RECORDED_21,0,1,False,3.980694182601067,"friends16bit-178, friends16bit-60, New9MinuteSession2343, "
301,s3u3RECORDED_22,0,1,False,3.9255689490846417,"friends16bit-62, friends16bit-70, friends16bit-1, "
302,s3u3RECORDED_23,0,1,False,4.117567361081435,"AriMelberNewsRecordedFromBroadcast44, friends16bit-134, friends16bit-172, "
303,s3u3RECORDED_24,0,1,False,4.049403528473938,"friends16bit-111, ChicagoMedDramaRecordedFromBroadcast1, BelowDeckMEDRecordedFromBroadcast102, "
304,s3u3RECORDED_25,0,1,False,4.163130955078436,"friends16bit-18, friends16bit-41, BelowDeckMEDRecordedFromBroadcast101, "
305,s3u3RECORDED_26,0,1,False,3.76050415937468,"friends16bit-43, friends16bit-174, friends16bit-139, "
306,s3u3RECORDED_27,0,1,False,3.826045261433324,"friends16bit-78, friends16bit-65, friends16bit-102, "
307,s3u3RECORDED_28,0,1,False,3.7785559289722954,"friends16bit-62, AVvCHE_RECORDED_4, New9MinuteSession2357, "
308,s3u3RECORDED_29,0,1,False,4.138548939804217,"friends16bit-151, friends16bit-152, friends16bit-153, "
309,s3u3RECORDED_3,0,1,False,3.7174637825876613,"friends16bit-171, friends16bit-58, friends16bit-176, "
310,s3u3RECORDED_30,0,1,False,4.00126521997002,"friends16bit-6, AVvCHE_RECORDED_53, friends16bit-149, "
311,s3u3RECORDED_31,0,1,False,3.5976834880835122,"friends16bit-81, friends16bit-152, friends16bit-46, "
312,s3u3RECORDED_32,0,1,False,4.0817879977033975,"friends16bit-38, friends16bit-76, friends16bit-69, "
313,s3u3RECORDED_33,0,1,False,3.9391547592464056,"friends16bit-76, 11thHourNewsRecordedFromBroadcast33, friends16bit-172, "
314,s3u3RECORDED_34,0,1,False,3.9320500217246535,"friends16bit-157, friends16bit-38, friends16bit-138, "
315,s3u3RECORDED_35,0,1,False,3.663218067395108,"friends16bit-38, friends16bit-99, friends16bit-166, "
316,s3u3RECORDED_36,0,1,False,3.791007910019018,"friends16bit-171, friends16bit-12, friends16bit-59, "
317,s3u3RECORDED_37,0,1,False,3.701139897004496,"friends16bit-62, friends16bit-61, friends16bit-41, "
318,s3u3RECORDED_38,0,1,False,3.8815545277472885,"friends16bit-7, friends16bit-162, friends16bit-171, "
319,s3u3RECORDED_39,0,1,False,3.7612108673177596,"friends16bit-174, friends16bit-151, friends16bit-58, "
320,s3u3RECORDED_4,0,1,False,4.022042494268438,"friends16bit-56, friends16bit-62, New9MinuteSession2340, "
321,s3u3RECORDED_40,0,1,False,4.108679711890627,"friends16bit-10, friends16bit-118, New9MinuteSession2332, "
322,s3u3RECORDED_41,0,1,False,3.667833843920685,"friends16bit-178, friends16bit-154, friends16bit-57, "
323,s3u3RECORDED_42,0,1,False,3.457803039767759,"friends16bit-70, friends16bit-56, friends16bit-178, "
324,s3u3RECORDED_43,0,0,True,3.961197095973174,"New9MinuteSession2330, New9MinuteSession2335, New9MinuteSession2343, "
325,s3u3RECORDED_44,0,0,True,4.133833992438568,"New9MinuteSession2310, New9MinuteSession23102, JOERA-21, "
326,s3u3RECORDED_45,0,1,False,3.6909010356735767,"New9MinuteSession2343, friends16bit-171, friends16bit-56, "
327,s3u3RECORDED_46,0,1,False,3.674831583349994,"friends16bit-59, friends16bit-151, friends16bit-162, "
328,s3u3RECORDED_47,0,1,False,3.9809630279134525,"New9MinuteSession2343, friends16bit-174, friends16bit-151, "
329,s3u3RECORDED_48,0,1,False,4.174939427550134,"friends16bit-149, friends16bit-117, friends16bit-12, "
330,s3u3RECORDED_49,0,1,False,3.7449759153359796,"friends16bit-151, friends16bit-56, friends16bit-154, "
331,s3u3RECORDED_5,0,1,False,4.066367954625533,"friends16bit-153, friends16bit-43, friends16bit-151, "
332,s3u3RECORDED_50,0,1,False,3.715441758976595,"friends16bit-149, friends16bit-6, BelowDeckMEDRecordedFromBroadcast75, "
333,s3u3RECORDED_51,0,1,False,4.17242529554443,"friends16bit-149, New9MinuteSession2332, BelowDeckMEDRecordedFromBroadcast31, "
334,s3u3RECORDED_52,0,1,False,4.043868925885983,"friends16bit-43, friends16bit-46, friends16bit-157, "
335,s3u3RECORDED_53,0,1,False,3.6763504316295905,"friends16bit-152, friends16bit-154, friends16bit-151, "
336,s3u3RECORDED_54,0,1,False,4.430657993076795,"friends16bit-157, friends16bit-149, friends16bit-43, "
337,s3u3RECORDED_55,0,1,False,4.289007967140872,"friends16bit-59, friends16bit-46, friends16bit-118, "
338,s3u3RECORDED_56,0,1,False,4.204537887940804,"New9MinuteSession2343, ChicagoMedDramaRecordedFromBroadcast30, friends16bit-150, "
339,s3u3RECORDED_57,0,1,False,3.7075930957831202,"friends16bit-59, friends16bit-162, friends16bit-62, "
340,s3u3RECORDED_58,0,1,False,3.923704271125857,"friends16bit-48, friends16bit-30, friends16bit-10, "
341,s3u3RECORDED_59,0,1,False,3.7106835180092492,"BelowDeckMEDRecordedFromBroadcast47, friends16bit-174, friends16bit-151, "
342,s3u3RECORDED_6,0,1,False,4.3372064370958325,"friends16bit-150, friends16bit-15, friends16bit-78, "
343,s3u3RECORDED_60,0,1,False,3.8345967895404613,"friends16bit-174, friends16bit-46, friends16bit-157, "
344,s3u3RECORDED_61,0,0,True,3.6360340142381005,"New9MinuteSession2338, New9MinuteSession23105, New9MinuteSession2357, "
345,s3u3RECORDED_62,0,0,True,3.766027466577034,"New9MinuteSession239, New9MinuteSession2335, New9MinuteSession2331, "
346,s3u3RECORDED_63,0,0,True,4.152725130044515,"New9MinuteSession239, friends16bit-47, New9MinuteSession2335, "
347,s3u3RECORDED_64,0,1,False,4.2055213924797235,"friends16bit-150, friends16bit-153, friends16bit-156, "
348,s3u3RECORDED_65,0,0,True,4.102430481630469,"New9MinuteSession2352, New9MinuteSession2343, JOERA-34, "
349,s3u3RECORDED_66,0,0,True,3.973154022011293,"New9MinuteSession239, New9MinuteSession2330, New9MinuteSession2335, "
350,s3u3RECORDED_67,0,0,True,3.7897740758060037,"New9MinuteSession2330, New9MinuteSession23101, New9MinuteSession2310, "
351,s3u3RECORDED_68,0,1,False,3.867774208784351,"New9MinuteSession2352, friends16bit-60, JOERA-34, "
352,s3u3RECORDED_69,0,0,True,3.7649536060467446,"New9MinuteSession2357, New9MinuteSession2340, New9MinuteSession2312, "
353,s3u3RECORDED_7,0,1,False,4.038817476360865,"friends16bit-60, friends16bit-10, New9MinuteSession239, "
354,s3u3RECORDED_70,0,0,True,3.916765454801875,"New9MinuteSession2338, New9MinuteSession2343, New9MinuteSession2332, "
355,s3u3RECORDED_71,0,1,False,3.5138479658849553,"friends16bit-151, friends16bit-150, friends16bit-154, "
356,s3u3RECORDED_72,0,0,True,3.958203715811415,"New9MinuteSession2343, JOERA-102, New9MinuteSession2335, "
357,s3u3RECORDED_73,0,0,True,4.068266012313647,"New9MinuteSession2343, New9MinuteSession2327, New9MinuteSession2332, "
358,s3u3RECORDED_74,0,1,False,4.044766427279447,"friends16bit-150, New9MinuteSession2343, JOERA-34, "
359,s3u3RECORDED_75,0,1,False,3.4713486047865465,"friends16bit-157, friends16bit-178, AVvCHE_RECORDED_4, "
360,s3u3RECORDED_76,0,0,True,4.005966980888272,"New9MinuteSession2360, New9MinuteSession2349, friends16bit-9, "
361,s3u3RECORDED_77,0,0,True,3.440870993352125,"New9MinuteSession2388, New9MinuteSession2325, New9MinuteSession2357, "
362,s3u3RECORDED_78,0,1,False,3.825614388510753,"New9MinuteSession2343, friends16bit-151, friends16bit-59, "
363,s3u3RECORDED_79,0,0,True,3.841292305553487,"New9MinuteSession23101, New9MinuteSession23100, New9MinuteSession2327, "
364,s3u3RECORDED_8,0,0,True,3.8967762642574484,"New9MinuteSession2338, friends16bit-18, New9MinuteSession2332, "
365,s3u3RECORDED_80,0,1,False,3.5276174037802597,"New9MinuteSession2312, friends16bit-57, friends16bit-179, "
366,s3u3RECORDED_81,0,0,True,3.958155977040788,"New9MinuteSession2326, New9MinuteSession2357, New9MinuteSession2395, "
367,s3u3RECORDED_82,0,0,True,3.9446413100513165,"New9MinuteSession2391, New9MinuteSession2360, New9MinuteSession2330, "
368,s3u3RECORDED_83,0,1,False,3.7748862969869528,"New9MinuteSession2312, friends16bit-7, friends16bit-176, "
369,s3u3RECORDED_84,0,0,True,3.950528416881115,"New9MinuteSession2340, New9MinuteSession2389, New9MinuteSession2388, "
370,s3u3RECORDED_85,0,1,False,3.7663690379028223,"friends16bit-12, friends16bit-46, friends16bit-30, "
371,s3u3RECORDED_86,0,1,False,4.173577328706836,"friends16bit-47, New9MinuteSession2335, friends16bit-12, "
372,s3u3RECORDED_87,0,1,False,3.810515397063234,"friends16bit-27, friends16bit-176, friends16bit-61, "
373,s3u3RECORDED_88,0,1,False,3.92157206854916,"friends16bit-47, friends16bit-10, friends16bit-119, "
374,s3u3RECORDED_89,0,1,False,4.378332045887536,"BelowDeckMEDRecordedFromBroadcast31, BelowDeckMEDRecordedFromBroadcast47, ChicagoMedDramaRecordedFromBroadcast25, "
375,s3u3RECORDED_9,0,1,False,3.825998219825794,"friends16bit-150, friends16bit-151, friends16bit-60, "
376,s3u3RECORDED_90,0,1,False,3.919658107652759,"friends16bit-12, friends16bit-46, friends16bit-10, "
377,s3u3RECORDED_91,0,1,False,3.8252009968707825,"friends16bit-70, friends16bit-178, friends16bit-162, "
378,s3u3RECORDED_92,0,1,False,4.228227115252358,"friends16bit-46, friends16bit-6, friends16bit-30, "
379,s3u3RECORDED_93,0,1,False,3.7217238327547126,"friends16bit-46, friends16bit-151, friends16bit-43, "
380,s3u3RECORDED_94,0,1,False,3.957714138010955,"friends16bit-171, friends16bit-43, friends16bit-178, "
381,s3u3RECORDED_95,0,1,False,3.645868226348819,"friends16bit-5, friends16bit-133, friends16bit-70, "
382,s4u1-RECORDED0,0,1,False,4.124824356813085,"friends16bit-132, friends16bit-48, BelowDeckMEDRecordedFromBroadcast96, "
383,s4u1-RECORDED1,0,1,False,3.969341899387729,"friends16bit-102, friends16bit-105, friends16bit-139, "
384,s4u1-RECORDED10,0,0,True,4.282134586177923,"New9MinuteSession23101, New9MinuteSession2335, New9MinuteSession2338, "
385,s4u1-RECORDED11,0,1,False,4.2432141755215005,"New9MinuteSession2335, friends16bit-10, JOERA-72, "
386,s4u1-RECORDED12,0,1,False,3.8008689614437507,"friends16bit-102, friends16bit-163, friends16bit-96, "
387,s4u1-RECORDED13,0,1,False,4.15809161951926,"friends16bit-48, friends16bit-118, friends16bit-30, "
388,s4u1-RECORDED14,0,0,True,4.245952924344783,"New9MinuteSession2331, New9MinuteSession2365, friends16bit-60, "
389,s4u1-RECORDED15,0,1,False,4.040490614450251,"JOERA-96, friends16bit-170, friends16bit-59, "
390,s4u1-RECORDED16,0,0,True,3.7979175302694994,"JOERA-21, New9MinuteSession23102, New9MinuteSession2387, "
391,s4u1-RECORDED17,0,0,True,4.021800826081098,"JOERA-72, New9MinuteSession239, New9MinuteSession2310, "
392,s4u1-RECORDED18,0,0,True,4.015945620784623,"New9MinuteSession2335, New9MinuteSession2327, New9MinuteSession2331, "
393,s4u1-RECORDED19,0,0,True,4.15641112351437,"New9MinuteSession2321, New9MinuteSession2335, New9MinuteSession2327, "
394,s4u1-RECORDED2,0,1,False,4.290252248282933,"BelowDeckMEDRecordedFromBroadcast31, friends16bit-10, friends16bit-151, "
395,s4u1-RECORDED20,0,0,True,4.643721761192308,"New9MinuteSession2343, New9MinuteSession2347, New9MinuteSession2341, "
396,s4u1-RECORDED21,0,1,False,4.316753598816128,"BelowDeckMEDRecordedFromBroadcast31, friends16bit-46, ChicagoMedDramaRecordedFromBroadcast25, "
397,s4u1-RECORDED22,0,0,True,4.174652079094693,"New9MinuteSession2327, friends16bit-10, New9MinuteSession2336, "
398,s4u1-RECORDED23,0,1,False,3.8714733016583778,"friends16bit-171, friends16bit-70, friends16bit-133, "
399,s4u1-RECORDED24,0,1,False,4.064629836588453,"friends16bit-171, friends16bit-62, friends16bit-41, "
400,s4u1-RECORDED25,0,1,False,3.8719392733297555,"friends16bit-78, friends16bit-102, BelowDeckMEDRecordedFromBroadcast53, "
401,s4u1-RECORDED27,0,1,False,4.238365667109685,"friends16bit-150, friends16bit-118, BelowDeckMEDRecordedFromBroadcast47, "
402,s4u1-RECORDED28,0,1,False,3.9486080049774936,"friends16bit-171, friends16bit-118, friends16bit-151, "
403,s4u1-RECORDED29,0,0,True,4.032550726182918,"New9MinuteSession2335, friends16bit-159, New9MinuteSession2338, "
404,s4u1-RECORDED30,0,1,False,4.274876738754323,"friends16bit-10, friends16bit-61, friends16bit-59, "
405,s4u1-RECORDED31,0,1,False,4.0274822024745145,"friends16bit-30, friends16bit-12, friends16bit-1, "
406,s4u1-RECORDED32,0,1,False,3.721743759129822,"friends16bit-70, friends16bit-12, JOERA-114, "
407,s4u1-RECORDED33,0,1,False,3.6676809980441716,"friends16bit-178, friends16bit-176, friends16bit-70, "
408,s4u1-RECORDED34,0,1,False,4.021348989310415,"friends16bit-150, friends16bit-118, friends16bit-105, "
409,s4u1-RECORDED35,0,1,False,3.9242769040365313,"friends16bit-159, New9MinuteSession2335, friends16bit-47, "
410,s4u1-RECORDED36,0,1,False,4.194703713676912,"friends16bit-10, friends16bit-60, friends16bit-48, "
411,s4u1-RECORDED37,0,1,False,3.627806916079765,"friends16bit-70, JOERA-1, JOERA-117, "
412,s4u1-RECORDED38,0,1,False,4.114125980928769,"friends16bit-10, friends16bit-159, friends16bit-47, "
413,s4u1-RECORDED39,0,1,False,4.359867525616254,"friends16bit-10, friends16bit-47, friends16bit-30, "
414,s4u1-RECORDED40,0,1,False,4.148387605783336,"friends16bit-10, friends16bit-47, friends16bit-159, "
415,s4u1-RECORDED41,0,1,False,4.488015278105653,"friends16bit-150, BelowDeckMEDRecordedFromBroadcast53, friends16bit-153, "
416,s4u1-RECORDED42,0,1,False,4.193775581973432,"friends16bit-118, friends16bit-46, BelowDeckMEDRecordedFromBroadcast31, "
417,s4u1-RECORDED43,0,1,False,4.253358365309857,"friends16bit-150, BelowDeckMEDRecordedFromBroadcast96, friends16bit-78, "
418,s4u1-RECORDED44,0,0,True,4.417459523726775,"New9MinuteSession2332, friends16bit-10, New9MinuteSession2327, "
